Target,Source,Weight
33480505,35201836,21
35574154,35141033,15
34925204,35138309,29
32591617,37229046,12
34212054,34470890,22
34610892,34559417,12
36795112,30754623,17
34755041,31669633,11
33435221,36013034,14
34934967,31183003,14
35662743,36046607,17
30349549,34822232,17
35033308,36076992,10
34252708,33777943,14
30389107,35871916,10
34212830,33156348,25
36756548,37357863,27
32432861,32386743,11
33659247,35000469,13
36378219,31863923,12
30924518,36454126,33
33087734,32001436,12
33798475,37112144,17
35656694,31206305,19
31179516,30275357,10
34771003,32579978,23
36290374,35604324,12
34427312,34629226,11
33949350,34828283,18
36054865,35924349,10
31966745,34230929,20
34634377,31821709,10
36703840,36892368,12
35929875,35978408,10
35002709,32729726,61
34229606,35894941,17
35246848,31047387,12
35323723,30642020,10
37048344,37935031,29
34909514,34314599,10
37474686,37472411,13
35789673,35878129,12
31079786,31106807,12
34424911,35779215,13
33261491,35292040,13
35293228,30710532,21
33498210,31578710,15
35837381,30968468,11
35576083,35394488,17
32349065,32315265,14
37920505,37972463,22
31404251,33478625,12
32407748,31188784,11
35126563,32735432,13
35024108,30589084,16
30397236,33604557,14
35168108,30087649,76
33529306,34875219,11
30844883,30950543,14
33434733,35702737,14
32774912,30100143,32
31688984,34920375,18
36610499,36722943,14
34652868,37159957,11
35366634,36984062,23
37484910,37390162,10
36610110,37972463,15
34860560,36265740,18
34568874,31024335,14
33867455,35681215,10
30589788,31088565,12
30314825,34019051,11
33724562,35818234,16
33347475,30223240,18
34222014,36221828,26
34235450,35881570,29
32565130,36501813,13
37313945,35377323,26
30516293,32906484,16
35473156,36048374,23
34309951,30117956,11
31875062,35026242,15
35846528,35917170,11
33129752,32911204,11
34332165,35181300,14
37243891,37546126,18
34356582,35917170,16
33393959,30516293,10
36107064,36518081,12
32736312,34842666,10
35840921,31055510,11
34703577,37872251,15
36325051,34860107,10
30963392,35296499,17
30653990,30378029,23
30233436,32627723,17
30449114,35755395,10
31054030,32206296,19
32164359,32279365,10
34447816,30223240,11
37360384,33546729,10
32899059,34350725,14
37203832,37212964,12
34973346,33768788,10
36131964,31292630,11
35898211,37021620,15
30292568,34199037,16
34593072,35832481,10
32807102,35720135,22
36179508,36252387,11
31359088,30545376,15
36477007,36426780,17
35310279,34759584,11
33765523,33874238,12
35058851,33479831,14
38162727,38163087,22
31177339,36843833,37
35990660,35888474,10
35023485,34980429,13
35972790,33444036,10
31364295,32126038,19
31066373,34354915,19
31700905,36779899,16
32829402,33394303,11
34523001,36752628,38
33540530,30385294,10
35768325,35828029,27
32311750,34519234,16
36690494,37195932,15
33998402,35132616,15
35465136,30653990,33
32196398,34901964,28
37658468,37465966,22
34519830,34518939,24
34348959,34328601,17
36039950,36753952,17
37072606,37065665,11
34670158,31661928,12
35980654,30951056,11
33936689,32645741,15
34475681,34257885,11
35887301,36661250,17
30040820,31494403,11
34355869,35079114,11
36306538,34328601,14
37265159,37279942,25
32750284,34968385,12
32323409,35411535,19
32892990,32119762,17
33918208,32323534,22
32469703,31041641,11
37311413,37274497,12
33547893,35012268,12
30300119,30808374,14
33218874,35870043,18
35076289,34633316,18
30063699,30650540,15
36410691,32993494,14
35918209,13122390,14
34724678,35881570,21
35137708,30861674,10
35122013,31597600,23
35136208,31864071,12
32920850,30694279,14
34959791,36725085,11
31672304,36441160,23
34343926,32011916,16
30993515,35621013,11
30169063,30694522,19
36007241,35948273,18
32912175,36686313,35
31097291,34336122,11
32535257,37531892,20
35142790,31038342,13
35409800,37509421,13
35073967,35371878,15
36058745,31443139,24
36049161,35860029,11
34815911,33768788,18
35607805,35579363,11
33577879,36734657,12
35071170,35076289,13
33298998,35922083,14
34845362,36349797,14
32395575,34702762,13
34238007,32973017,10
30611265,36368220,15
35934322,35230975,12
34751921,30963368,10
30899336,30040655,11
30052056,35371878,20
30004951,30061176,16
36196133,36186673,16
33459562,32566206,18
36353419,34571783,12
35349066,36287377,12
35942344,30695477,10
31567385,38022927,17
30040655,30899336,40
36773614,37033153,13
36208247,36232909,42
30319212,37062271,14
35193591,34904192,10
32528846,33714606,10
35495924,34467600,13
35479551,30639879,20
30124415,37326396,10
33116424,31027702,11
35640258,32672322,11
33642217,36028423,18
33719968,30964992,11
34154315,30782792,30
35922083,33321321,10
37231399,37396404,10
31113007,36077656,44
35348290,30289575,16
33981721,31153708,10
35417156,36865093,15
30268985,33586542,61
34225869,35795776,17
32865931,32007132,31
33380289,33942421,30
35143393,33725238,16
37389640,35927385,11
36528058,35991690,13
36622168,36551664,14
33071505,35432586,14
30432617,30277702,10
34119745,31426063,22
34217727,35552288,11
36025491,34975977,51
35485126,32908843,12
13110614,33044881,13
31717655,36459940,13
36267444,33334185,18
35126563,37010971,42
36300882,37207906,16
30889394,37219011,26
31014111,35485126,10
36340694,36342679,16
32598425,31635188,13
30730616,35356077,10
32190575,31653140,12
30359116,33703391,12
34450505,34766752,37
30299710,33215370,12
30225878,32683238,10
31131226,32707488,12
35135576,35169447,12
33534724,33508376,14
33477703,34587334,12
34390566,35926596,10
35079114,30993560,13
32944267,36316502,16
34776264,34652987,13
34982167,31458940,10
31485056,33499612,11
31757220,30876403,12
37597154,37599355,16
33101527,35485076,12
36433666,36580598,15
33476842,32876471,10
34359945,32260261,10
35515575,34827579,11
34569021,36124712,15
35941756,35079114,10
31682916,32590626,15
32883233,34411407,12
35517108,35331161,13
32268149,31657146,10
37197872,37198003,14
31275902,32971741,37
34518724,35873281,10
32029917,32091949,63
37256720,37389392,16
36530004,35582430,10
35284124,35217211,28
31628587,34164573,16
36245659,36152241,28
34517800,36012541,17
34125189,37478278,10
36986644,36942103,12
35857525,35805938,11
34573275,34722220,17
31691206,31980500,11
36851394,36173556,13
30063340,35945228,10
36123329,30496540,20
30023663,33607311,10
33580970,34411107,11
34857275,33607311,16
37429472,37628297,22
31923679,31361821,13
31385983,36368837,12
32497261,32572407,13
30905304,35953415,17
36411644,36349797,16
35973305,30930094,11
32323803,34736596,11
35396971,35796471,17
34669565,33456626,10
32763347,30525748,16
34713988,36695321,29
34174472,36440107,25
36482090,37045207,16
30777868,36133123,22
31680706,31330858,10
37256720,37684368,19
35427674,36073957,12
36245659,37173389,23
30678150,31156147,10
33781578,37546043,12
30148573,35198401,24
35972764,30163549,28
36209195,35837890,10
36888315,36977492,29
30241970,32227496,10
35463796,37284049,11
34917268,31125854,11
35091785,32612454,10
31175939,35087117,31
30171648,35647565,19
37275246,37445964,12
35233837,30283258,19
35836137,31375458,13
33976096,37170458,11
32586283,32991834,16
31156397,33941507,11
32113387,34641090,24
36576689,36233295,17
31257114,32971911,10
32965847,33042925,23
32967934,35030886,15
33849115,35532900,11
32460393,35832781,13
30378521,36947203,11
36580874,34359613,18
31654645,31438790,11
30494512,35724927,37
35013749,35412198,16
36767550,37945104,10
34444808,35256442,12
31547341,36244766,14
36827419,36669780,14
32672322,34856197,12
34729351,30717059,12
30924179,37656115,10
34549724,31914257,29
36097770,30717059,31
30879191,32492588,13
31199415,34564919,11
31072083,34858911,12
36951042,35013749,10
37393276,36937253,12
36050714,36043352,23
35795484,37137818,10
32380191,30766028,13
34827322,31598690,18
36532371,37375824,11
33756107,35468907,10
36404807,31969026,25
33448903,36704222,14
30225072,30604357,12
34562677,36404807,10
33922695,34732103,17
31089802,31461978,13
33397610,31232676,19
31059700,30003071,18
36498079,37393276,23
31754378,36650420,26
31147623,30546247,10
36404029,36457788,17
34719199,36028836,16
35258332,35227240,12
32063455,32043081,15
34153495,36144739,15
36842107,35168775,19
35319303,36075900,16
34966919,34274976,14
34420571,32755842,18
30766597,35380267,10
33498740,36075900,15
34368413,33397610,10
36050760,36398570,15
37239827,37497688,13
30169063,33684858,11
33642217,30454993,10
31035190,30044752,20
33431867,36302604,17
36655473,36355937,21
37153543,32931234,35
33530228,30066166,15
36473744,31059700,10
35769823,36578964,13
34432117,35579608,11
37091663,34625375,17
34198607,36911318,20
36326340,36498079,11
32258388,33846065,10
37253037,31013901,19
32785982,33780627,11
35370823,34099485,11
31056591,31314235,11
31296194,31816126,10
31535672,33020338,14
35872086,34896075,11
36156739,36121383,10
36488081,30754962,13
36911318,37101754,19
31523805,35066447,23
31218723,34315025,10
30926536,36071067,14
37290641,37075988,10
36448806,36463382,14
36172974,34562677,11
32880111,35574047,11
32908287,36196154,35
34652771,35328654,10
34777842,36866368,10
38138668,38164042,16
37712828,37598659,10
33560165,34924524,14
34042105,34406244,23
36013530,31863116,19
38001741,38120086,11
35201450,30028200,21
33112651,35674520,10
33043666,35324647,11
36025491,32299302,19
30503629,35872086,10
31112931,34349178,19
37078654,37539113,17
30655401,30290711,28
30588999,34909798,10
37068643,37072478,36
32639565,35725624,11
35625096,36676688,13
31556185,36304838,12
36231020,36162009,16
35004661,35504506,11
34170713,34169123,10
30245301,30258601,17
32439342,31259676,15
30720963,30469693,10
30271497,33022047,12
31353100,36819746,11
35268526,36089289,11
34070431,35222506,13
35777945,37915191,27
32447427,37574517,18
35477765,35923621,11
36046966,30490134,23
34300515,34328279,11
34888541,31251455,17
36417397,36608982,12
31938405,31642491,17
35416681,37136296,41
35814210,34925204,11
34701832,33112651,10
34709799,30288521,18
37488913,37493482,18
35369421,35854221,13
37233510,37570664,15
30575976,31056035,13
34597470,35833521,33
33823102,33402237,13
33139032,32937879,21
34951023,30607995,11
32887952,35327236,16
36495202,36761504,10
36783111,34143367,12
34263413,30255726,12
30678439,30655401,16
35590727,36473744,19
31130165,31525897,14
32917118,33205337,21
30552843,36097770,10
35208711,31777849,10
32020186,30038758,10
31296164,32716653,17
35468172,36878550,13
30559917,33757053,15
30139798,34339059,16
35128071,35421806,14
34553137,31242683,15
37824638,37824542,10
30191374,35766756,10
33532090,32137253,10
32300570,31019733,12
33926584,30935873,10
31573609,31183453,12
36886069,36726126,13
35833419,31251592,13
31060840,34040604,10
35277962,35867154,29
37543273,37532478,11
32449773,13126704,16
36881560,33353605,11
36083875,34695946,15
38163497,38163673,10
31030538,33373677,23
36487726,36398877,10
35670159,36236705,14
33449649,30699549,11
32334922,35002453,10
37473116,37508950,14
30454770,34812257,19
36669681,35353491,17
31838946,33339599,17
35168857,30491846,23
36110172,36086047,11
36557671,35992207,11
37049457,36133018,22
31169821,31206558,24
32379253,36347237,11
34683639,31084131,10
31463613,34776558,41
31665172,35306107,12
31454092,32439342,29
31791000,33355144,30
34284794,37271073,21
34521737,34725312,16
30925102,35008637,13
34186602,38162268,41
33479829,32696185,21
36637557,35934483,10
35831891,37597854,15
36237134,36249745,22
32904714,31954131,13
31127214,34435575,10
30769364,33921925,20
32986583,36208527,13
32608342,32420006,36
34934684,34190210,14
32486674,32432283,11
30957862,35190507,14
33155659,30535835,15
35622626,33182744,22
34894236,36796660,30
36050506,34528093,45
33688541,36160630,10
38040010,36089705,11
35447530,35189722,14
32929263,30481200,17
30600002,33573565,13
32549729,37609500,12
34324335,34309028,16
35199936,35192568,16
32299649,30627987,12
31876128,33155463,12
35040167,35169506,10
37554408,36379866,13
32946712,36935917,18
32678741,31149741,11
36836704,32989756,13
35480698,36866368,11
37417724,37295173,17
33604045,34695644,42
35834821,37562214,33
35987758,37554408,15
36398161,33809577,29
31793011,33556617,17
34473553,34450505,22
31553179,35833419,23
32232201,34511529,15
32469689,36626658,11
30178354,35411535,11
33137613,33049073,14
35781776,36221216,13
30919171,35441348,39
31799859,35304107,15
35645665,33610651,31
36509543,36508686,14
31551133,37171593,10
33329584,34198753,19
36417179,34242721,10
32675771,13080435,32
32489194,35167752,13
34405835,36822206,11
32620067,32200772,41
33717381,33040622,12
35848879,36367495,14
33281379,30928607,16
35277195,32206184,11
33314402,31524330,12
37374418,37374197,13
37928055,37928303,24
36921645,36441729,20
37956320,37960333,51
35122221,32979294,12
32446681,30916792,11
30767930,32793895,11
35275582,34349178,24
35223345,31135629,13
34766752,35877604,44
37149858,37150737,14
36282085,36224223,23
35725377,35528011,13
34740128,33832669,20
30581799,33329584,16
34653225,36643105,11
37137680,37447178,11
32079984,30268257,12
35263174,35476416,61
32733657,31597062,13
33094742,34040604,10
33135470,30826253,27
33788891,31162794,12
35724927,35207779,20
34111777,34997337,11
35644321,37566296,12
31083367,35670101,16
30821345,30769364,21
31445353,34251326,10
35222506,36710971,20
35135576,35193591,11
36752884,36773881,11
35772224,35005865,10
35455633,31080888,28
36154968,35393177,10
38160780,38160407,204
33457180,30135266,14
32819005,36795419,18
33900792,31307785,13
37224368,37279318,37
34059098,36657055,12
33434742,34504152,16
33205337,32900655,10
34976419,35486658,10
37613228,37785766,19
36137202,36215467,14
31052152,35574047,16
34273197,34155477,11
35311002,35776892,29
30924518,32815662,10
30678282,33685258,10
35631361,30330639,25
31309549,31288997,21
30344040,31145909,10
33654679,35631361,21
35957233,36167426,23
37059054,37040518,12
35292040,35051228,30
36099299,36317812,13
30829107,30244320,11
34334841,36537567,14
36393044,30092010,20
33186798,33448903,14
30208185,35276262,17
30107376,33021525,10
35255714,36135303,23
35222506,35703423,17
37387056,37549287,12
34533412,35222506,10
31414016,34096916,22
36236005,36106646,11
32286233,37713349,12
34034567,35198149,15
32990650,33855837,12
35224176,32121623,12
35408400,37304894,21
30981443,34511529,19
32561095,34223985,12
33422366,35917827,23
35867154,34332034,16
36794627,36860135,11
36935599,33631211,10
31131592,30490590,10
33904323,31154205,12
36839594,36842107,11
34283304,36880335,10
33459152,32873999,17
36671500,36790531,15
36909671,36917351,17
35104436,36605476,14
30905304,32625944,17
31822416,36065935,11
34953461,35837068,10
36981384,37320204,14
33677428,33332493,28
30528837,36386819,13
36353822,36354268,12
35823123,32076118,12
31113117,30226082,13
32917118,32713197,25
32603781,34924812,13
30110857,30107434,20
36461365,31198756,16
34827778,37349668,13
34562896,32971056,20
30992504,33534112,10
36440107,35255714,46
36497837,31740539,20
35900892,36818872,12
32443873,36071583,85
32353952,37418003,10
32374306,36385113,15
31866957,34907492,18
37389392,37191429,10
31088584,31018027,56
30978931,30566538,13
31997153,31818996,12
32044286,31252630,24
32131285,33415307,19
36393044,35416070,18
33439570,34124866,13
33821876,30832381,30
33938765,36734855,12
33418740,32899644,13
31699811,33129876,12
34872863,30707209,11
36758098,36809231,15
33105221,33708768,10
35158960,36970579,11
31391019,36533237,29
30321690,36336069,19
37555834,37751897,16
33329584,33484264,11
37187965,37201706,16
37372138,37278734,15
33567492,31355179,26
35862442,35848241,22
37325779,37106480,13
35105709,34732354,10
33921925,31153292,12
36626354,33918208,10
34983064,32927617,11
31414588,31404009,13
33790921,36461180,12
30378680,31581309,11
36672009,36031978,15
35889255,35215681,26
30316496,35471835,13
36513030,30516440,19
37767397,37764352,19
30145720,37063032,11
35141033,31392287,17
32316702,31855125,17
36048891,31178789,10
32383056,32424903,65
31255485,31597603,19
34169674,30272192,10
30390329,31053379,20
30776988,36781127,11
